document_id,document_type,identifier,title,date,url,sample_id,partition
3546,executive_order,10874,creating emergency board investigate dispute between the long island,"April 18, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10874-creating-emergency-board-investigate-dispute-between-the-long-island,EO0938,development
2826,executive_order,11593,protection and enhancement the cultural environment,"May 13, 1971",https://www.presidency.ucsb.edu/documents/executive-order-11593-protection-and-enhancement-the-cultural-environment,EO0939,development
660,executive_order,13759,designating the world organisation for animal health public,"January 12, 2017",https://www.presidency.ucsb.edu/documents/executive-order-13759-designating-the-world-organisation-for-animal-health-public,EO0940,development
3516,executive_order,10904,creating emergency board investigate dispute between certain,"January 12, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10904-creating-emergency-board-investigate-dispute-between-certain,EO0941,development
755,executive_order,13664,blocking property certain persons with respect south sudan,"April 03, 2014",https://www.presidency.ucsb.edu/documents/executive-order-13664-blocking-property-certain-persons-with-respect-south-sudan,EO0942,development
2820,executive_order,11599,establishing special action office for drug abuse prevention,"June 17, 1971",https://www.presidency.ucsb.edu/documents/executive-order-11599-establishing-special-action-office-for-drug-abuse-prevention,EO0943,development
2962,executive_order,11457,inspection income excess profits estate and gift tax returns the,"March 04, 1969",https://www.presidency.ucsb.edu/documents/executive-order-11457-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0944,development
2050,executive_order,12369,presidents private sector survey cost control the federal government,"June 30, 1982",https://www.presidency.ucsb.edu/documents/executive-order-12369-presidents-private-sector-survey-cost-control-the-federal-government,EO0945,development
3711,executive_order,10709,creating emergency board investigate dispute between the toledo,"May 09, 1957",https://www.presidency.ucsb.edu/documents/executive-order-10709-creating-emergency-board-investigate-dispute-between-the-toledo,EO0946,development
2248,executive_order,12171,exclusions from the federal labor management relations program,"November 19, 1979",https://www.presidency.ucsb.edu/documents/executive-order-12171-exclusions-from-the-federal-labor-management-relations-program,EO0947,development
2450,executive_order,11969,administration the emergency natural gas act 1977,"February 02, 1977",https://www.presidency.ucsb.edu/documents/executive-order-11969-administration-the-emergency-natural-gas-act-1977,EO0948,development
3760,executive_order,10661,delegating certain officers the government the authority vested the,"February 27, 1956",https://www.presidency.ucsb.edu/documents/executive-order-10661-delegating-certain-officers-the-government-the-authority-vested-the,EO0949,segmentation_vesting_holdout
1261,executive_order,13158,marine protected areas,"May 26, 2000",https://www.presidency.ucsb.edu/documents/executive-order-13158-marine-protected-areas,EO0950,development
891,executive_order,13528,establishment the council governors,"January 11, 2010",https://www.presidency.ucsb.edu/documents/executive-order-13528-establishment-the-council-governors,EO0951,development
2744,executive_order,11675,exemption john s patterson from mandatory retirement for age,"July 26, 1972",https://www.presidency.ucsb.edu/documents/executive-order-11675-exemption-john-s-patterson-from-mandatory-retirement-for-age,EO0952,development
2668,executive_order,11751,authorizing the secretary transportation grant exemptions from,"December 15, 1973",https://www.presidency.ucsb.edu/documents/executive-order-11751-authorizing-the-secretary-transportation-grant-exemptions-from,EO0953,development
4030,executive_order,10393,establishment the clemency and parole board for war criminals,"September 04, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10393-establishment-the-clemency-and-parole-board-for-war-criminals,EO0954,development
1692,executive_order,12727,ordering the selected reserve the armed forces active duty,"August 22, 1990",https://www.presidency.ucsb.edu/documents/executive-order-12727-ordering-the-selected-reserve-the-armed-forces-active-duty,EO0955,development
3406,executive_order,11014,delegating the secretary commerce functions with respect,"April 17, 1962",https://www.presidency.ucsb.edu/documents/executive-order-11014-delegating-the-secretary-commerce-functions-with-respect,EO0956,development
3512,executive_order,10908,inspection federal trade commission income tax returns corporations,"January 17, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10908-inspection-federal-trade-commission-income-tax-returns-corporations,EO0957,segmentation_vesting_holdout
249,executive_order,14160,protecting the meaning and value american citizenship,"January 20, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14160-protecting-the-meaning-and-value-american-citizenship,EO0958,development
2763,executive_order,11655,inspection income excess profits estate and gift tax returns the,"March 14, 1972",https://www.presidency.ucsb.edu/documents/executive-order-11655-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0959,development
3959,executive_order,10464,delegation functions the president respecting the transfer wheat,"June 25, 1953",https://www.presidency.ucsb.edu/documents/executive-order-10464-delegation-functions-the-president-respecting-the-transfer-wheat,EO0960,development
511,executive_order,13907,establishment the interagency environment committee for monitoring,"February 28, 2020",https://www.presidency.ucsb.edu/documents/executive-order-13907-establishment-the-interagency-environment-committee-for-monitoring,EO0961,development
1295,executive_order,13124,amending the civil service rules relating federal employees with,"June 04, 1999",https://www.presidency.ucsb.edu/documents/executive-order-13124-amending-the-civil-service-rules-relating-federal-employees-with,EO0962,development
262,executive_order,14153,unleashing alaskas extraordinary resource potential,"January 20, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14153-unleashing-alaskas-extraordinary-resource-potential,EO0963,development
3114,executive_order,11306,establishing the presidents committee rural poverty and the national,"September 27, 1966",https://www.presidency.ucsb.edu/documents/executive-order-11306-establishing-the-presidents-committee-rural-poverty-and-the-national,EO0964,development
123,executive_order,14295,increasing efficiency the office the federal register,"May 09, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14295-increasing-efficiency-the-office-the-federal-register,EO0965,development
2559,executive_order,11860,establishing the presidents advisory committee refugees,"May 19, 1975",https://www.presidency.ucsb.edu/documents/executive-order-11860-establishing-the-presidents-advisory-committee-refugees,EO0966,development
4186,executive_order,10240,regulations governing the separation from the service certain women,"April 27, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10240-regulations-governing-the-separation-from-the-service-certain-women,EO0967,development
87,executive_order,14332,improving oversight federal grantmaking,"August 07, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14332-improving-oversight-federal-grantmaking,EO0968,development
